state,year,metric,value
Himachal Pradesh,2021,FC Grant: Urban Local Bodies,135.29
Himachal Pradesh,2021,Grants in Aid,17633.32
Himachal Pradesh,2021,Motor Vehicle Tax,510.03
Himachal Pradesh,2021,Non-Debt Capital Receipts,47.739999999999995
Himachal Pradesh,2021,Non-Tax Revenue,2612.36
Himachal Pradesh,2021,SGST,4482.15
Himachal Pradesh,2021,SOTR,9714.58
Himachal Pradesh,2021,Sales/Trade Tax,1592.24
Himachal Pradesh,2021,Share in Union Taxes,7349.04
Himachal Pradesh,2021,Stamps & Registration,318.6
Himachal Pradesh,2021,State Excise,1980.63
Himachal Pradesh,2021,Total Revenue Receipts,37309.3
Himachal Pradesh,2022,Capital: Internal Debt,21631.99
Himachal Pradesh,2022,Capital: Loan Recoveries,82.79
Himachal Pradesh,2022,Capital: Loans from Centre,739.83
Himachal Pradesh,2022,Capital: Misc Receipts,12.59
Himachal Pradesh,2022,Capital: Public Debt Receipts,22371.82
Himachal Pradesh,2022,FC Grant: Health,0.0
Himachal Pradesh,2022,FC Grant: Others,0.0
Himachal Pradesh,2022,FC Grant: Revenue Deficit,9377.0
Himachal Pradesh,2022,FC Grant: Rural Local Bodies,487.5
Himachal Pradesh,2022,FC Grant: SDMF,42.8
Himachal Pradesh,2022,FC Grant: SDRF,342.4
Himachal Pradesh,2022,FC Grant: Urban Local Bodies,240.0
Himachal Pradesh,2022,Grants in Aid,16733.93
Himachal Pradesh,2022,Motor Vehicle Tax,675.17
Himachal Pradesh,2022,Non-Debt Capital Receipts,95.38000000000001
Himachal Pradesh,2022,Non-Tax Revenue,2876.33
Himachal Pradesh,2022,SGST,5259.21
Himachal Pradesh,2022,SOTR,10595.26
Himachal Pradesh,2022,Sales/Trade Tax,1370.29
Himachal Pradesh,2022,Share in Union Taxes,7883.98
Himachal Pradesh,2022,Stamps & Registration,398.75
Himachal Pradesh,2022,State Excise,2216.34
Himachal Pradesh,2022,Total Revenue Receipts,38089.5
Himachal Pradesh,2023,Capital: Internal Debt,13252.36
Himachal Pradesh,2023,Capital: Loan Recoveries,27.4
Himachal Pradesh,2023,Capital: Loans from Centre,1649.15
Himachal Pradesh,2023,Capital: Misc Receipts,2.2
Himachal Pradesh,2023,Capital: Public Debt Receipts,14901.51
Himachal Pradesh,2023,Electricity Duty,369.07
Himachal Pradesh,2023,FC Grant: Health,0.0
Himachal Pradesh,2023,FC Grant: Others,0.0
Himachal Pradesh,2023,FC Grant: Revenue Deficit,8058.0
Himachal Pradesh,2023,FC Grant: Rural Local Bodies,118.51
Himachal Pradesh,2023,FC Grant: SDMF,42.8
Himachal Pradesh,2023,FC Grant: SDRF,360.8
Himachal Pradesh,2023,FC Grant: Urban Local Bodies,158.04
Himachal Pradesh,2023,Grants in Aid,14942.149999999998
Himachal Pradesh,2023,Motor Vehicle Tax,781.74
Himachal Pradesh,2023,Non-Debt Capital Receipts,29.599999999999998
Himachal Pradesh,2023,Non-Tax Revenue,3020.88
Himachal Pradesh,2023,SGST,5339.89
Himachal Pradesh,2023,SOTR,11835.3
Himachal Pradesh,2023,Sales/Trade Tax,1753.73
Himachal Pradesh,2023,Share in Union Taxes,9374.72
Himachal Pradesh,2023,Stamps & Registration,440.37
Himachal Pradesh,2023,State Excise,2692.33
Himachal Pradesh,2023,Total Revenue Receipts,39173.05
Jharkhand,2013,Capital: Internal Debt,4596.75
Jharkhand,2013,Capital: Loan Recoveries,23.32
Jharkhand,2013,Capital: Loans from Centre,106.15
Jharkhand,2013,Capital: Misc Receipts,0.0
Jharkhand,2013,Capital: Public Debt Receipts,4702.9
Jharkhand,2013,Grants in Aid,4064.98
Jharkhand,2013,Non-Debt Capital Receipts,23.32
Jharkhand,2013,Non-Tax Revenue,3752.71
Jharkhand,2013,SOTR,9379.79
Jharkhand,2013,Share in Union Taxes,8939.32
Jharkhand,2013,Total Revenue Receipts,26136.8
Jharkhand,2014,Capital: Internal Debt,6536.91
Jharkhand,2014,Capital: Loan Recoveries,33.06
Jharkhand,2014,Capital: Loans from Centre,153.2
Jharkhand,2014,Capital: Misc Receipts,0.0
Jharkhand,2014,Capital: Public Debt Receipts,6690.11
Jharkhand,2014,Grants in Aid,7392.68
Jharkhand,2014,Motor Vehicle Tax,660.37
Jharkhand,2014,Non-Debt Capital Receipts,33.06
Jharkhand,2014,Non-Tax Revenue,4335.06
Jharkhand,2014,SGST,0.0
Jharkhand,2014,SOTR,10349.81
Jharkhand,2014,Sales/Trade Tax,8069.72
Jharkhand,2014,Share in Union Taxes,9487.01
Jharkhand,2014,Stamps & Registration,530.66
Jharkhand,2014,State Excise,740.16
Jharkhand,2014,Total Revenue Receipts,31564.56
Jharkhand,2015,Capital: Internal Debt,13079.63
Jharkhand,2015,Capital: Loan Recoveries,31.06
Jharkhand,2015,Capital: Loans from Centre,165.02
Jharkhand,2015,Capital: Misc Receipts,0.0
Jharkhand,2015,Capital: Public Debt Receipts,13244.65
Jharkhand,2015,Grants in Aid,7337.639999999999
Jharkhand,2015,Motor Vehicle Tax,632.59
Jharkhand,2015,Non-Debt Capital Receipts,31.06
Jharkhand,2015,Non-Tax Revenue,5853.009999999999
Jharkhand,2015,SGST,0.0
Jharkhand,2015,SOTR,11478.95
Jharkhand,2015,Sales/Trade Tax,8998.95
Jharkhand,2015,Share in Union Taxes,15968.75
Jharkhand,2015,Stamps & Registration,531.64
Jharkhand,2015,State Excise,912.47
Jharkhand,2015,Total Revenue Receipts,40638.35
Jharkhand,2016,Capital: Internal Debt,6847.13
Jharkhand,2016,Capital: Loan Recoveries,38.45
Jharkhand,2016,Capital: Loans from Centre,234.29
Jharkhand,2016,Capital: Misc Receipts,0.0
Jharkhand,2016,Capital: Public Debt Receipts,7081.42
Jharkhand,2016,Grants in Aid,9261.35
Jharkhand,2016,Motor Vehicle Tax,681.52
Jharkhand,2016,Non-Debt Capital Receipts,38.45
Jharkhand,2016,Non-Tax Revenue,5351.41
Jharkhand,2016,SGST,0.0
Jharkhand,2016,SOTR,13299.25
Jharkhand,2016,Sales/Trade Tax,10549.25
Jharkhand,2016,Share in Union Taxes,19141.92
Jharkhand,2016,Stamps & Registration,607.01
Jharkhand,2016,State Excise,961.68
Jharkhand,2016,Total Revenue Receipts,47053.93
Jharkhand,2017,Capital: Internal Debt,7905.24
Jharkhand,2017,Capital: Loan Recoveries,42.41
Jharkhand,2017,Capital: Loans from Centre,231.61
Jharkhand,2017,Capital: Misc Receipts,25.09
Jharkhand,2017,Capital: Public Debt Receipts,8136.85
Jharkhand,2017,FC Grant: Health,
Jharkhand,2017,FC Grant: Others,0.0
Jharkhand,2017,FC Grant: Revenue Deficit,0.0
Jharkhand,2017,FC Grant: Rural Local Bodies,1044.45
Jharkhand,2017,FC Grant: SDMF,0.0
Jharkhand,2017,FC Grant: SDRF,300.75
Jharkhand,2017,FC Grant: Urban Local Bodies,237.83
Jharkhand,2017,Grants in Aid,11412.29
Jharkhand,2017,Motor Vehicle Tax,778.37
Jharkhand,2017,Non-Debt Capital Receipts,67.5
Jharkhand,2017,Non-Tax Revenue,7846.67
Jharkhand,2017,SGST,4123.88
Jharkhand,2017,SOTR,12353.44
Jharkhand,2017,Sales/Trade Tax,5714.7
Jharkhand,2017,Share in Union Taxes,21143.63
Jharkhand,2017,Stamps & Registration,469.34
Jharkhand,2017,State Excise,840.81
Jharkhand,2017,Total Revenue Receipts,52756.03
Jharkhand,2018,Capital: Internal Debt,7530.52
Jharkhand,2018,Capital: Loan Recoveries,47.57
Jharkhand,2018,Capital: Loans from Centre,272.91
Jharkhand,2018,Capital: Misc Receipts,0.0
Jharkhand,2018,Capital: Public Debt Receipts,7803.43
Jharkhand,2018,FC Grant: Health,
Jharkhand,2018,FC Grant: Others,0.0
Jharkhand,2018,FC Grant: Revenue Deficit,0.0
Jharkhand,2018,FC Grant: Rural Local Bodies,604.12
Jharkhand,2018,FC Grant: SDMF,0.0
Jharkhand,2018,FC Grant: SDRF,315.75
Jharkhand,2018,FC Grant: Urban Local Bodies,140.02
Jharkhand,2018,Grants in Aid,9235.52
Jharkhand,2018,Motor Vehicle Tax,863.94
Jharkhand,2018,Non-Debt Capital Receipts,47.57
Jharkhand,2018,Non-Tax Revenue,8257.980000000001
Jharkhand,2018,SGST,8200.84
Jharkhand,2018,SOTR,14752.04
Jharkhand,2018,Sales/Trade Tax,3474.96
Jharkhand,2018,Share in Union Taxes,23906.16
Jharkhand,2018,Stamps & Registration,451.04
Jharkhand,2018,State Excise,1082.82
Jharkhand,2018,Total Revenue Receipts,56151.7
Jharkhand,2019,Capital: Internal Debt,9167.14
Jharkhand,2019,Capital: Loan Recoveries,49.19
Jharkhand,2019,Capital: Loans from Centre,425.95
Jharkhand,2019,Capital: Misc Receipts,0.0
Jharkhand,2019,Capital: Public Debt Receipts,9593.09
Jharkhand,2019,FC Grant: Health,
Jharkhand,2019,FC Grant: Others,0.0
Jharkhand,2019,FC Grant: Revenue Deficit,0.0
Jharkhand,2019,FC Grant: Rural Local Bodies,2236.71
Jharkhand,2019,FC Grant: SDMF,0.0
Jharkhand,2019,FC Grant: SDRF,331.5
Jharkhand,2019,FC Grant: Urban Local Bodies,586.39
Jharkhand,2019,Grants in Aid,12302.67
Jharkhand,2019,Motor Vehicle Tax,1128.98
Jharkhand,2019,Non-Debt Capital Receipts,49.19
Jharkhand,2019,Non-Tax Revenue,8749.98
Jharkhand,2019,SGST,8417.72
Jharkhand,2019,SOTR,16771.45
Jharkhand,2019,Sales/Trade Tax,3996.33
Jharkhand,2019,Share in Union Taxes,20593.04
Jharkhand,2019,Stamps & Registration,560.33
Jharkhand,2019,State Excise,2009.27
Jharkhand,2019,Total Revenue Receipts,58417.14
Jharkhand,2020,Capital: Internal Debt,10958.31
Jharkhand,2020,Capital: Loan Recoveries,48.78
Jharkhand,2020,Capital: Loans from Centre,2588.27
Jharkhand,2020,Capital: Misc Receipts,0.0
Jharkhand,2020,Capital: Public Debt Receipts,13546.58
Jharkhand,2020,FC Grant: Health,
Jharkhand,2020,FC Grant: Others,0.0
Jharkhand,2020,FC Grant: Revenue Deficit,0.0
Jharkhand,2020,FC Grant: Rural Local Bodies,1689.0
Jharkhand,2020,FC Grant: SDMF,0.0
Jharkhand,2020,FC Grant: SDRF,568.0
Jharkhand,2020,FC Grant: Urban Local Bodies,733.5
Jharkhand,2020,Grants in Aid,11993.41
Jharkhand,2020,Motor Vehicle Tax,976.35
Jharkhand,2020,Non-Debt Capital Receipts,48.78
Jharkhand,2020,Non-Tax Revenue,7564.009999999999
Jharkhand,2020,SGST,7930.56
Jharkhand,2020,SOTR,16880.08
Jharkhand,2020,Sales/Trade Tax,4300.89
Jharkhand,2020,Share in Union Taxes,19712.23
Jharkhand,2020,Stamps & Registration,708.14
Jharkhand,2020,State Excise,1821.09
Jharkhand,2020,Total Revenue Receipts,56149.73
Jharkhand,2021,Capital: Internal Debt,6594.22
Jharkhand,2021,Capital: Loan Recoveries,1291.73
Jharkhand,2021,Capital: Loans from Centre,3245.65
Jharkhand,2021,Capital: Misc Receipts,0.0
Jharkhand,2021,Capital: Public Debt Receipts,9839.87
Jharkhand,2021,FC Grant: Health,444.4
Jharkhand,2021,FC Grant: Others,0.0
Jharkhand,2021,FC Grant: Revenue Deficit,0.0
Jharkhand,2021,FC Grant: Rural Local Bodies,699.3
Jharkhand,2021,FC Grant: SDMF,0.0
Jharkhand,2021,FC Grant: SDRF,454.4
Jharkhand,2021,FC Grant: Urban Local Bodies,600.2
Jharkhand,2021,Grants in Aid,10666.86
Jharkhand,2021,Motor Vehicle Tax,1262.78
Jharkhand,2021,Non-Debt Capital Receipts,1291.73
Jharkhand,2021,Non-Tax Revenue,10030.740000000002
Jharkhand,2021,SGST,9557.4
Jharkhand,2021,SOTR,21289.61
Jharkhand,2021,Sales/Trade Tax,5213.4
Jharkhand,2021,Share in Union Taxes,27734.64
Jharkhand,2021,Stamps & Registration,987.24
Jharkhand,2021,State Excise,1806.61
Jharkhand,2021,Total Revenue Receipts,69721.85
Jharkhand,2022,Capital: Internal Debt,5515.2
Jharkhand,2022,Capital: Loan Recoveries,46.41
Jharkhand,2022,Capital: Loans from Centre,3627.1
Jharkhand,2022,Capital: Misc Receipts,0.0
Jharkhand,2022,Capital: Public Debt Receipts,9142.3
Jharkhand,2022,FC Grant: Health,0.053
Jharkhand,2022,FC Grant: Others,0.0
Jharkhand,2022,FC Grant: Revenue Deficit,0.0
Jharkhand,2022,FC Grant: Rural Local Bodies,1271.0
Jharkhand,2022,FC Grant: SDMF,113.6
Jharkhand,2022,FC Grant: SDRF,0.0
Jharkhand,2022,FC Grant: Urban Local Bodies,441.94
Jharkhand,2022,Grants in Aid,10893.54
Jharkhand,2022,Motor Vehicle Tax,1573.77
Jharkhand,2022,Non-Debt Capital Receipts,46.41
Jharkhand,2022,Non-Tax Revenue,12830.050000000001
Jharkhand,2022,SGST,11374.02
Jharkhand,2022,SOTR,25117.51
Jharkhand,2022,Sales/Trade Tax,6270.53
Jharkhand,2022,Share in Union Taxes,31404.12
Jharkhand,2022,Stamps & Registration,1107.64
Jharkhand,2022,State Excise,2056.88
Jharkhand,2022,Total Revenue Receipts,80245.22
Jharkhand,2023,Capital: Internal Debt,3120.45
Jharkhand,2023,Capital: Loan Recoveries,7276.7
Jharkhand,2023,Capital: Loans from Centre,5126.68
Jharkhand,2023,Capital: Misc Receipts,0.0
Jharkhand,2023,Capital: Public Debt Receipts,8247.13
Jharkhand,2023,Electricity Duty,1395.37
Jharkhand,2023,FC Grant: Health,435.48
Jharkhand,2023,FC Grant: Others,0.0
Jharkhand,2023,FC Grant: Revenue Deficit,0.0
Jharkhand,2023,FC Grant: Rural Local Bodies,1300.0
Jharkhand,2023,FC Grant: SDMF,0.0
Jharkhand,2023,FC Grant: SDRF,476.8
Jharkhand,2023,FC Grant: Urban Local Bodies,166.0
Jharkhand,2023,Grants in Aid,9146.26
Jharkhand,2023,Motor Vehicle Tax,1756.4
Jharkhand,2023,Non-Debt Capital Receipts,7276.7
Jharkhand,2023,Non-Tax Revenue,13425.119999999999
Jharkhand,2023,SGST,12347.72
Jharkhand,2023,SOTR,28004.77
Jharkhand,2023,Sales/Trade Tax,6948.92
Jharkhand,2023,Share in Union Taxes,37352.35
Jharkhand,2023,Stamps & Registration,1467.74
Jharkhand,2023,State Excise,2376.1
Jharkhand,2023,Total Revenue Receipts,87928.5
Karnataka,2013,Capital: Internal Debt,16132.25
Karnataka,2013,Capital: Loan Recoveries,109.28
Karnataka,2013,Capital: Loans from Centre,1154.56
Karnataka,2013,Capital: Misc Receipts,87.94
Karnataka,2013,Capital: Public Debt Receipts,17286.81
Karnataka,2013,Grants in Aid,9098.82
Karnataka,2013,Non-Debt Capital Receipts,197.22
Karnataka,2013,Non-Tax Revenue,4031.8999999999996
Karnataka,2013,SOTR,62603.53
Karnataka,2013,Share in Union Taxes,13808.28
Karnataka,2013,Total Revenue Receipts,89542.53
Karnataka,2014,Capital: Internal Debt,20509.43
Karnataka,2014,Capital: Loan Recoveries,83.82
Karnataka,2014,Capital: Loans from Centre,1365.2
Karnataka,2014,Capital: Misc Receipts,10.14
Karnataka,2014,Capital: Public Debt Receipts,21874.63
Karnataka,2014,Grants in Aid,14619.449999999999
Karnataka,2014,Motor Vehicle Tax,4541.57
Karnataka,2014,Non-Debt Capital Receipts,93.96
Karnataka,2014,Non-Tax Revenue,4688.24
Karnataka,2014,SGST,0.0
Karnataka,2014,SOTR,70180.21
Karnataka,2014,Sales/Trade Tax,38286.03
Karnataka,2014,Share in Union Taxes,14654.25
Karnataka,2014,Stamps & Registration,7025.85
Karnataka,2014,State Excise,13801.08
Karnataka,2014,Total Revenue Receipts,104142.15
Karnataka,2015,Capital: Internal Debt,19801.31
Karnataka,2015,Capital: Loan Recoveries,59.68
Karnataka,2015,Capital: Loans from Centre,1271.02
Karnataka,2015,Capital: Misc Receipts,352.3
Karnataka,2015,Capital: Public Debt Receipts,21072.33
Karnataka,2015,Grants in Aid,13928.75
Karnataka,2015,Motor Vehicle Tax,5001.69
Karnataka,2015,Non-Debt Capital Receipts,411.98
Karnataka,2015,Non-Tax Revenue,5355.04
Karnataka,2015,SGST,0.0
Karnataka,2015,SOTR,75550.18
Karnataka,2015,Sales/Trade Tax,40448.63
Karnataka,2015,Share in Union Taxes,23983.34
Karnataka,2015,Stamps & Registration,8214.71
Karnataka,2015,State Excise,15332.88
Karnataka,2015,Total Revenue Receipts,118817.31
Karnataka,2016,Capital: Internal Debt,29237.99
Karnataka,2016,Capital: Loan Recoveries,99.84
Karnataka,2016,Capital: Loans from Centre,1917.93
Karnataka,2016,Capital: Misc Receipts,26.96
Karnataka,2016,Capital: Public Debt Receipts,31155.92
Karnataka,2016,Grants in Aid,15703.189999999999
Karnataka,2016,Motor Vehicle Tax,5594.39
Karnataka,2016,Non-Debt Capital Receipts,126.80000000000001
Karnataka,2016,Non-Tax Revenue,5794.53
Karnataka,2016,SGST,0.0
Karnataka,2016,SOTR,82956.13
Karnataka,2016,Sales/Trade Tax,46105.17
Karnataka,2016,Share in Union Taxes,28759.94
Karnataka,2016,Stamps & Registration,7805.98
Karnataka,2016,State Excise,16483.75
Karnataka,2016,Total Revenue Receipts,133213.79
Karnataka,2017,Capital: Internal Debt,23178.61
Karnataka,2017,Capital: Loan Recoveries,136.93
Karnataka,2017,Capital: Loans from Centre,1943.25
Karnataka,2017,Capital: Misc Receipts,3.7
Karnataka,2017,Capital: Public Debt Receipts,25121.86
Karnataka,2017,FC Grant: Health,0.0
Karnataka,2017,FC Grant: Others,0.0
Karnataka,2017,FC Grant: Revenue Deficit,0.0
Karnataka,2017,FC Grant: Rural Local Bodies,1580.18
Karnataka,2017,FC Grant: SDMF,0.0
Karnataka,2017,FC Grant: SDRF,228.75
Karnataka,2017,FC Grant: Urban Local Bodies,899.25
Karnataka,2017,Grants in Aid,21640.78
Karnataka,2017,Motor Vehicle Tax,6208.57
Karnataka,2017,Non-Debt Capital Receipts,140.63
Karnataka,2017,Non-Tax Revenue,6476.530000000001
Karnataka,2017,SGST,24182.18
Karnataka,2017,SOTR,87130.38
Karnataka,2017,Sales/Trade Tax,25093.16
Karnataka,2017,Share in Union Taxes,31751.96
Karnataka,2017,Stamps & Registration,9023.68
Karnataka,2017,State Excise,17948.51
Karnataka,2017,Total Revenue Receipts,146999.65
Karnataka,2018,Capital: Internal Debt,40469.67
Karnataka,2018,Capital: Loan Recoveries,31.23
Karnataka,2018,Capital: Loans from Centre,1444.39
Karnataka,2018,Capital: Misc Receipts,-5.51
Karnataka,2018,Capital: Public Debt Receipts,41914.06
Karnataka,2018,FC Grant: Health,0.0
Karnataka,2018,FC Grant: Others,0.0
Karnataka,2018,FC Grant: Revenue Deficit,0.0
Karnataka,2018,FC Grant: Rural Local Bodies,2045.62
Karnataka,2018,FC Grant: SDMF,0.0
Karnataka,2018,FC Grant: SDRF,288.0
Karnataka,2018,FC Grant: Urban Local Bodies,1040.27
Karnataka,2018,Grants in Aid,25481.25
Karnataka,2018,Motor Vehicle Tax,6567.67
Karnataka,2018,Non-Debt Capital Receipts,25.72
Karnataka,2018,Non-Tax Revenue,6772.87
Karnataka,2018,SGST,41956.03
Karnataka,2018,SOTR,96829.71
Karnataka,2018,Sales/Trade Tax,14003.06
Karnataka,2018,Share in Union Taxes,35894.83
Karnataka,2018,Stamps & Registration,10774.7
Karnataka,2018,State Excise,19943.93
Karnataka,2018,Total Revenue Receipts,164978.66
Karnataka,2019,Capital: Internal Debt,49783.75
Karnataka,2019,Capital: Loan Recoveries,202.44
Karnataka,2019,Capital: Loans from Centre,675.26
Karnataka,2019,Capital: Misc Receipts,45.07
Karnataka,2019,Capital: Public Debt Receipts,50459.01
Karnataka,2019,FC Grant: Health,0.0
Karnataka,2019,FC Grant: Others,0.0
Karnataka,2019,FC Grant: Revenue Deficit,0.0
Karnataka,2019,FC Grant: Rural Local Bodies,2504.13
Karnataka,2019,FC Grant: SDMF,0.0
Karnataka,2019,FC Grant: SDRF,507.0
Karnataka,2019,FC Grant: Urban Local Bodies,1661.78
Karnataka,2019,Grants in Aid,34479.53
Karnataka,2019,Motor Vehicle Tax,6762.58
Karnataka,2019,Non-Debt Capital Receipts,247.51
Karnataka,2019,Non-Tax Revenue,7681.47
Karnataka,2019,SGST,42147.23
Karnataka,2019,SOTR,102362.79
Karnataka,2019,Sales/Trade Tax,16424.32
Karnataka,2019,Share in Union Taxes,30919.0
Karnataka,2019,Stamps & Registration,11308.34
Karnataka,2019,State Excise,21583.95
Karnataka,2019,Total Revenue Receipts,175442.79
Karnataka,2020,Capital: Internal Debt,70413.86
Karnataka,2020,Capital: Loan Recoveries,269.87
Karnataka,2020,Capital: Loans from Centre,14114.08
Karnataka,2020,Capital: Misc Receipts,45.23
Karnataka,2020,Capital: Public Debt Receipts,84527.94
Karnataka,2020,FC Grant: Health,0.0
Karnataka,2020,FC Grant: Others,0.0
Karnataka,2020,FC Grant: Revenue Deficit,0.0
Karnataka,2020,FC Grant: Rural Local Bodies,3217.0
Karnataka,2020,FC Grant: SDMF,0.0
Karnataka,2020,FC Grant: SDRF,791.0
Karnataka,2020,FC Grant: Urban Local Bodies,1549.0
Karnataka,2020,Grants in Aid,30075.92
Karnataka,2020,Motor Vehicle Tax,5606.99
Karnataka,2020,Non-Debt Capital Receipts,315.1
Karnataka,2020,Non-Tax Revenue,7893.84
Karnataka,2020,SGST,37711.18
Karnataka,2020,SOTR,97052.54
Karnataka,2020,Sales/Trade Tax,16027.59
Karnataka,2020,Share in Union Taxes,21694.11
Karnataka,2020,Stamps & Registration,10576.43
Karnataka,2020,State Excise,23332.1
Karnataka,2020,Total Revenue Receipts,156716.41
Karnataka,2021,Capital: Internal Debt,60461.42
Karnataka,2021,Capital: Loan Recoveries,126.7
Karnataka,2021,Capital: Loans from Centre,20179.38
Karnataka,2021,Capital: Misc Receipts,6.08
Karnataka,2021,Capital: Public Debt Receipts,80640.8
Karnataka,2021,FC Grant: Health,0.0
Karnataka,2021,FC Grant: Others,551.53
Karnataka,2021,FC Grant: Revenue Deficit,1631.0
Karnataka,2021,FC Grant: Rural Local Bodies,2375.5
Karnataka,2021,FC Grant: SDMF,158.2
Karnataka,2021,FC Grant: SDRF,632.8
Karnataka,2021,FC Grant: Urban Local Bodies,890.0
Karnataka,2021,Grants in Aid,29962.43
Karnataka,2021,Motor Vehicle Tax,6915.26
Karnataka,2021,Non-Debt Capital Receipts,132.78
Karnataka,2021,Non-Tax Revenue,11777.04
Karnataka,2021,SGST,49929.02
Karnataka,2021,SOTR,120738.79
Karnataka,2021,Sales/Trade Tax,19273.7
Karnataka,2021,Share in Union Taxes,33283.58
Karnataka,2021,Stamps & Registration,14019.66
Karnataka,2021,State Excise,26377.68
Karnataka,2021,Total Revenue Receipts,195761.84
Karnataka,2022,Capital: Internal Debt,39282.63
Karnataka,2022,Capital: Loan Recoveries,478.3
Karnataka,2022,Capital: Loans from Centre,5266.1
Karnataka,2022,Capital: Misc Receipts,2.21
Karnataka,2022,Capital: Public Debt Receipts,44548.73
Karnataka,2022,FC Grant: Health,0.0
Karnataka,2022,FC Grant: Others,0.0
Karnataka,2022,FC Grant: Revenue Deficit,0.0
Karnataka,2022,FC Grant: Rural Local Bodies,2093.55
Karnataka,2022,FC Grant: SDMF,0.0
Karnataka,2022,FC Grant: SDRF,664.0
Karnataka,2022,FC Grant: Urban Local Bodies,737.7
Karnataka,2022,Grants in Aid,36867.5
Karnataka,2022,Motor Vehicle Tax,10611.18
Karnataka,2022,Non-Debt Capital Receipts,480.51
Karnataka,2022,Non-Tax Revenue,13914.130000000001
Karnataka,2022,SGST,61403.3
Karnataka,2022,SOTR,143701.93
Karnataka,2022,Sales/Trade Tax,19082.45
Karnataka,2022,Share in Union Taxes,34596.18
Karnataka,2022,Stamps & Registration,17726.07
Karnataka,2022,State Excise,29920.37
Karnataka,2022,Total Revenue Receipts,229079.74
Karnataka,2023,Capital: Internal Debt,84334.12
Karnataka,2023,Capital: Loan Recoveries,306.11
Karnataka,2023,Capital: Loans from Centre,5945.81
Karnataka,2023,Capital: Misc Receipts,35.99
Karnataka,2023,Capital: Public Debt Receipts,90279.93
Karnataka,2023,Electricity Duty,3323.07
Karnataka,2023,FC Grant: Health,0.0
Karnataka,2023,FC Grant: Others,257.03
Karnataka,2023,FC Grant: Revenue Deficit,0.0
Karnataka,2023,FC Grant: Rural Local Bodies,2086.58
Karnataka,2023,FC Grant: SDMF,0.0
Karnataka,2023,FC Grant: SDRF,697.6
Karnataka,2023,FC Grant: Urban Local Bodies,727.4
Karnataka,2023,Grants in Aid,15527.85
